id,sentiment,review
5276_10,1,"I've joined IMDb so people know what a great film this is! It's not often you come across a film that's moving and visually cinematic yet humble. You've read the plot so all I want to say is don't watch it because you want to see a clash of cultural religious identity babble ,because that's the typical misconception people read in to,instead just appreciate and realise it's about a father and son on a voyage growing to know each other through their struggles. Buy it and pass it on before film4 get round to it. This was one of the very few films to be nominated for a BAFTA being independent and foreign. The beauty of it is that it manages to appeal to anyone even if you never watch anything subtitled or just used to the Hollywood formula, just a great story that will keep you engaged. The only thing I wish is for it to be longer and see what happens"
5966_3,0,"wow! i watched the trailer for this one and though 'nah, this one is not for me'. i watched my husband and our friend's faces during the trailer, and knew this was a 'boy movie'. i mean, hallo! a bunch of chick barmaids that dance - another striptease?<br /><br />then, i started watching it, it didn't look all that bad. so i carried on watching. i watched it right to the end. what an awesome movie. if anything, this is a chick-flick. these girls have attitude. it is really a feel-good movie, and a bit of a love story. really leaves you with a nice feeling.<br /><br />basically, the story of a small-town girl making it big in the city, after going through the usual big-city c**p. there have been a couple of these, it is almost a new urban legend. but it also makes you think of your life, and what you have achieved. well, me anyway. i think it is because the whole working in a bar scenario is very familiar, not just for me, but for many people i know. Don't trust the trailers for this one - it is aimed at bringing the men in."
9504_10,1,"As many people know, Mexican cinema was very poor after the so-called Golden Age of the Mexican Cinema, fortunately, during the late 90's, and early 21st century, great movies like La Ley de Herodes, Bajo California, Amores Perros, Y Tu Mamá También and, of course, El Coronel No Tiene Quien le Escriba, appeared. El Coronel..., is a wonderful movie, that retells the classic story by Gabriel García Márquez, by eliminating the magic realism elements, and replacing them with the crude reality lived in Mexico, not only by people like the Colonel, who wait for their pensions, but by more than the half of the Mexican population, who live in complete poverty. The film's characters, satirically represent classic characters found in Mexican society, such as the nationalist Colonel, the cold and even ambitious priest, the hypocrite, but at the same time loyal compadre, the tolerant and patient wife, the hidden homosexual, etc. This movie, is a must-see if you want to know more about Mexican society, and specially, if you want to watch a gorgeous movie, by one of Mexico's finest directors"
7217_7,1,"Stage adaptations often have a major fault. They often come out looking like a film camera was simply placed on the stage (Such as \Night Mother\""). Sidney Lumet's direction keeps the film alive, which is especially difficult since the picture offered him no real challenge. Still, it's nice to look at for what it is. The chemistry between Michael Caine and Christopher Reeve is quite brilliant. The dynamics of their relationship are surprising. Caine is fantastic as always, and Reeve gets one of his few chances to really act.<br /><br />I confess that I've never seen Ira Levin's play, but I hear that Jay Presson Allen's adaptation is faithful. The script is incredibly convoluted, and keeps you guessing. \""Deathtrap\"" is an enormously entertaining film, and is recommended for nearly all fans of stage and screen.<br /><br />7.4 out of 10"""
9078_1,0,"Wouldn't it be great if Not Another Teen Movie actually put an end to all of these stupid, pointless, I'm getting more sex than you are teen movies? In a perfect world, yes. Yet this one is even worse. This one is not humiliating for the stars, it's humiliating for the distributor. All of the jokes are basically college students exposing stuff that people probably have NO interest in seeing, yet it's \funny.\"" Devon Sawa, who was actually good in Final Destination, is just plain dull in this movie. It makes you wonder if it's being bad on purpose. Grade: F"""
4187_7,1,"This is a pretty decent example of film noir. The setting is the early 50's with the Communists trying to steal weapon secrets from the US Government.<br /><br />Richard Widmark is the suave pickpocket without scruples. He gives a pretty decent performance but there is nothing A-List about him. The interesting thing was that he was not only an anti-hero but through most of the film, an unlikeable anti-hero. That is not very normal. Jean Peters gave a so-so performance as the hooker with the heart of gold. That great character actress Thelma Ritter shines as the stool-pigeon.<br /><br />The plot had its fair share of twists and turns, wisecracks and tough talk. There is a fight scene near the end of the movie (in the subway station) that was pretty gritty and exciting.<br /><br />I think noir fans (like myself) will enjoy this film. For non-noir viewers, it may seem a little dated and the whole Commie thing a tad overdone."
1343_1,0,"We bought this film from a shop called Poundland. We were looking for more inspiration as we have previously bought the film No Big Deal an remade it.<br /><br />We expected this film to be badly inspirational so that we might remake it and put it on the tube. HOWEVER, this was shocking. BORING is the main word that comes to mind. The bad effects and script aren't enough to make you watch it. The main woman's body seems to be whipped out at opportune moments in a pathetic attempt to keep the viewer interested. However, it just makes you wonder, did they blow the budget getting her to take her clothes off? If so, I'd have asked for a refund! It looks like a homemade film, the shots don't even correspond with each other and the camera work is so amateur it makes our remakes of bad movies look professional. I CANNOT believe that this is being sold as a marketable product.<br /><br />IT IS JUST BORING and UGLY to watch. The actors are bad and there is no degree of professionalism about it. There are no words to describe how terrible it is."
10741_4,0,"MABEL AT THE WHEEL is one of those movies with a behind-the-scenes story that's more interesting than the movie itself. This was Chaplin's tenth comedy for Keystone during his year of apprenticeship, and his first two-reeler. Here he played one of his last out-and-out villain roles (although the feature-length TILLIE'S PUNCTURED ROMANCE was yet to come), and it also marked one of the last times he would work for a director other than himself. In fact, Chaplin's conflicts with director and co-star Mabel Normand almost got him fired from the studio.<br /><br />Chaplin hadn't gotten along with his earlier directors, Henry Lehrman and George Nichols, but according to his autobiography having to take direction from a mere \girl\"" was the last straw. Charlie and Mabel argued bitterly during the making of this film. Chaplin was still a newcomer at Keystone and his colleagues didn't know what to make of him, but everyone loved Mabel. Producer Mack Sennett was on the verge of firing Chaplin when he learned that the newcomer's films were catching on and exhibitors wanted more of them A.S.A.P., so Chaplin was promised the chance to direct himself in return for finishing this movie the way Mabel wanted it.<br /><br />Unfortunately, none of that drama is visible on screen in MABEL AT THE WHEEL, which looks like typical Keystone chaos. The story concerns an auto race in which Mabel's beau (Harry McCoy) is scheduled to compete, but wicked Charlie and his henchmen abduct the lad, and Mabel must take the wheel in his place. For all the racing around, brick hurling and finger-biting the film is frankly short on laughs, but there are a few points of interest. There's some good cinematography and editing in the race sequence, though there aren't really any gags, just lots of frantic activity. Chaplin himself looks odd, sporting a goat-like beard on his chin and wearing the top hat and frock coat he wore in his very first film appearance, MAKING A LIVING, but the outfit suits the old-fashioned villainy he displays throughout. At least it's novel to watch him play such an uncharacteristic role. Visible in the stands at the race track are such Keystone stalwarts as Chester Conklin, Edgar Kennedy in a strangely dandified get-up, and a more characteristic Mack Sennett, spitting tobacco and doing his usual mindless rube routine. As a performer, Sennett was about as subtle as the movies he produced, but you have to give the guy credit: he knew what people liked. These films were hugely popular in their day. Mack's performance doesn't add much to MABEL AT THE WHEEL, but he probably had to be on hand for the filming of this one to make sure his stars didn't kill each other."""
3507_7,1,"\Victor doesn't have much, but that's not stopping him from trying to go out with Judy, the prettiest girl on the block. All he's got is hope and a one-bedroom apartment he shares with his family. His grandmother doesn't trust him, his brother worships him, and his half-sister just declared war. But Victor thinks love really can conquer all in this warm, genuine, and touching romantic comedy about life in the part of the city most people never see,\"" according to the DVD sleeve's synopsis.<br /><br />Peter Sollett' \""Raising Victor Vargas\"" elicits engaging \""debut\"" performances from lead actor Victor Rasuk (as Victor Vargas) and the cast. Mr. Rasuk and juicy Judy Marte (as Judy Gonzalez) are sexy and endearing as \""Lower East Side Kids\"" discovering the joy of sexual attraction. Considering how attractive they look in this picture, it's not hard to predict they hook up - and, although you may wonder how \""innocent\"" they really are, their characterizations seem true.<br /><br />Victor's brother \""Nino\"" is played by Victor's real-life brother Silvestre Rasuk, who looks the part his older brother is playing. Sometimes, it's nice to see movie brothers who actually look alike; and, hopefully they will work together again. \""Cuckoo for Cocoa Puffs\"" sister Krystal Rodriguez (as Vicki) and old world Altagracia Guzman (as Grandma) round out the sex-starved Dominican immigrant family. So, are hand-held-camera coming-of-age films in vogue, or what? <br /><br />******* Raising Victor Vargas (5/16/02) Peter Sollett ~ Victor Rasuk, July Marte, Silvestre Rasuk"""
3199_10,1,"OK, I don't really think that Trailer Park Boys has bad story lines, because they kick ass. They just... conflict with each other.<br /><br />For Example: Near the end of the movie, it shows Ricky and Julian telling \Patrick Lewis\"" to put the dog down and walk away. Then at the end, it shows Ricky and Julian saying that they've been in jail for 2 years. In the TV series pilot, the first clip they show is the same clip of Ricky and Julian yelling at \""Patrick Lewis\"". But in the TV series, they've supposedly only been in jail for 18 months.<br /><br />Also, they give us the impression that the movie's story line and the TV series' story line are connected (because of the yelling scene between the guys). But some actors portray totally different characters. Of course, Patrick Roach plays \""Patrick Lewis\"" in the movie, but in the series he plays Randy. Sam Tarasco plays one of the guys who pays Ricky for an extermination, and then he plays Sam Losco in the series.<br /><br />Also (again... I know, I have a lot to say), in the movie, the guys snort coke instead of smoking hash. The thing is, they never actually confirm that the two story lines are connected in anyway, other than the yelling scene.<br /><br />Sorry to keep on blabbing."""
2342_8,1,"I watched the Pie-lette last night and the word that comes to mind is \original.\"" It is a word not used much in TV as they all tend to copy whatever the other network is doing and you end up with seven nights of crime shows, unfunny comedies, and reality crap.<br /><br />The first thing that hit me like a brick was the presence of Jim Dale. Those not familiar with the British \""Carry On ...\"" series or those who have not listened to a Harry Potter book, may not be familiar with Dale. I am not sure whether his presence as narrator adds or distracts. I will have to tune in more, but it does give the show a \""Harry Potter\"" atmosphere. Maybe that's a good thing.<br /><br />Lee Pace (Infamous, The White Countess) has a gift. It never explains where he got it, but he can bring someone back from the dead for a minute. He teams with Chi McBride (\""Boston Public,\"" Roll Bounce) to solve murders using this talent. Everything is fine and funny until he comes across a childhood love, Anna Friel (Goal! The Dream Begins, Timeline) and things really get complicated. He can't send her back and he can never touch her. Boy, would that make a relationship difficult.<br /><br />I will be tuning in to see where this series goes in the expectation that it will continue to entertain."""
4941_2,0,"I actually didn't mind the Geico commercials the first 50 of so times I saw them and even found them to be a bit wry and amusing, BUT SERIOUSLY! This is the BEST thing that these people could come up with?!? This show sucks! It is bland and feels like watching an episode of \The Office\"" with the characters disguised as cavemen (I know a lot of you will hate me for saying that but \""The Office\"" just does not do it for me). Okay, I get it: we have the poor slob just trying to keep his nose clean and he has a crappy boss who hates him; the pseudo-intellectual who really just has a barely-functioning intellect; and the dopey one who just wants to be accepted, but SO WHAT!!! I have worked with these people and found them just as annoying in real life as I do on TV...why would I want to waste another 1/336th of my week watching more of those type nominates?!? Please call your parents and ask them if they dropped you on your head if after thinking about it, you still delude yourself into believing that this is entertainment."""
5018_8,1,if you are like me then you will love this great coming of age teen movie.i think it is up there with mischief/book of love/high school USA/shout/calender girl/crybaby/ all great movies set in the lat 50s & early 60s and it has a wonderful soundtrack.not as many songs as in some of these type of movies but still great.it is all so very funny at times and has a great love interest.all the young cast are great.i wish there were more type of these wonderful movies.my favourite movie of all time is back to the future when Marty mcfly gos back to 1955 well in these wonderful movies it stays in the fab 50s(early 60s) there are some movies of this type better than this but not many.
3794_10,1,"`Our Song' gives us the lives of the three teenagers Lanisha, Maria and Joycelyn - best girlfriends hanging at the end of summer. Adolescent summer - even if we don't know the signals and landmarks of this particular terrain, Crown Heights, Brooklyn - is/was the same for us all. A lazy respite from the pressures and tumult of school. Welcome heat and idleness.<br /><br />But if this experience of adolescence is universal, the inner city of the 90s is a different place than most of us know - maybe as foreign a country as any. Young bodies carving new silhouettes...beckoning new territory...the maze towards adulthood. The young mind coming into itself, speaking for itself, saying this is who I am, this is who I want to try to be. It is/was always thus. But this is how it plays out in Brooklyn in the late 90s.<br /><br />Jim McKay is the writer/director of this film project but he acknowledges all who have shouted suggestions at him. The opening title slide `A film by' seems to list everyone in the universe. It's a gesture but by the end of the film, we know it to be a genuine one. [The closing titles also have some of the most on-the-money and appreciative credits I've read.] The vivid sound recording by Jan McLaughlin deserves to be especially noted. McKay's a modest leader who knows who is telling this story - it's his three graces Lanisha, Maria and Joycelyn. They're the real thing, their interactions have the fire of real friendship and the focus of reality. This ain't no music video shorthand telling of teenage life. It has the seriousness of the long unblinking stare.<br /><br />Hanging out with them, we don't quite feel included but we do feel privileged to be listening in. These are real voices speaking with plainness about the crises and dullness of daily life. We are witness to the modern math of teenage life - how its problems are interpreted, calculated and summed and solved. Small scenes illustrate large thoughts throughout. Lanisha hangs with her dad at his security job - it's the only way she gets to spend time with him. We see the love that exists between them but also the failures of family and fatherhood. In a connected scene, Lanisha defends her dad to her mom, and we see how desperately she needs to love them both and for them to love her in return. Later, the three friends lay in the dark sharing visions and dreams - and we remember how crazy/funny kids are and more tragically, how realism hammers idealism these days. And at the end, Maria simply walking down the street is a short story in itself. We see her gather up the courage to hold all her fears and doubts at bay. She demonstrates for us the strength one needs to have to be able to embrace the fragility that makes life livable.<br /><br />`Our Song's greatest gift is that we really feel deeply the terribly ephemeral nature of friendship - how, one day, alive and enlivening, that intimacy can, in the next, just turn and drift away. It's awful, but that's just the way it is, isn't it?"
8852_9,1,"Tarantino once remarked on a melodrama from the 1930s called Backstreet that \tragedy is like another character\"" in the film. The same could be said- and not withstanding bringing up Tarantino- for Sidney Lumet's best work in years, a melodrama where character is of the utmost concern not simply because of what's at stake with the cast involved. Kelly Masterson doesn't have a masterpiece of a script here (it basically breaks into crazy killer mode by the end in a series of climactic events that only work by the very end, and even there suspension of disbelief is paramount), but her script does convey character before plot, and in a story where the actions surround a heist it's crucial to know who these people are beat by beat. It's bleak as hell, unforgiving as Satan, but also absolutely riveting 90% of the time.<br /><br />Chalk it up not just because Lumet knows how to handle a non-linear script where we see the day-to-day actions of character to character before during, and mostly after the botched 'mom-&-pop' jewelry store robbery occurs, but because of the formidable cast assembled (which, I might add, is Lumet's specialty). Philip Seymour Hoffman and Ethan Hawke are brothers with their own respective financial f***-ups, and the former approaches the latter on what looks like a fool-proof heist: looting their own mother and father's jewelry store in Westchester. Hawke's Hank involves another shady character though, murders occur, and suddenly it's tragedy on a Greek scale affecting the brothers and their father, played by a perfect Albert Finney. It's the kind of material that most actors love- characters who, like in Dog Day Afternoon, are painfully human, flawed to the bone but only wanting love &/or things to be set right, and have the complete inability to fulfill their wants and needs.<br /><br />In this case though Hoffman and Hawke are matched splendidly; Hoffman has, until the aforementioned last ten minutes, a super-calm and occasionally joking demeanor that reveals him as the brains of the operation, but then smaller scenes where he breaks down emotionally (i.e. with Finney or the car scene with Tomei) push his talents to the limit; Hawke, meanwhile, is called a loser by his ex-wife and daughter, can't pay any debts at all, and is called a baby by his own father, and he fills the bill of the part in all the ways that matter- he's not quite as flawed as his older brother, but who wants to pick a straw for that title? And Finney, as mentioned, is spot-on all the way through, making his turn in Big Fish look like child's play (the final scenes with him are terrifyingly tragic, his face recoiling in a horror that has built up all through the second half).<br /><br />Also featuring supporting turns from a finely ditsy and perversely two-timing Marisa Tomei, Bug's Michael Shannon as bad-ass white trash, and Amy Ryan, Brian F. O'Byrne and Rosemary Harris making brief, exact impressions, this is a film with a tremendous lot of skill and heart- but not a forgiving heart- with a story that doubles back on details not for showy plot devices but to make clear every step of a family's perpetual downward spiral. If it's not as mind-blowing as Serpico or Network or the Pawnbroker or 12 Angry Men it comes as close as anything Lumet's done since."""
3297_1,0,"Why take a show that millions of us watched and loved as children and make a complete joke of it? They ask why Hollywood isn't making the money it used to. Because they put out garbage and pay actors huge amounts of money to be garbage men and ask us to pay $10 to see their garbage. The TV show was what it was, good people in bad situations where the good IL' boys come out on top. It wasn't Gone with the Wind but it was fun. This movie is garbage! Hollywood can't come up with anything original so they take something that was good and ruin it for some $$$$. I only hope that this movie makes 10x's less than it cost to make. The only one's to have any fun with this crap are the guys who got to drive the General Lee. The audience is the victim.<br /><br />Don't see it, watch the reruns of the TV show instead. They still hold up 20 years later."
10434_3,0,"Did I step in something or is that bad smell coming from Daybreak 1 + 2? God was behind everything? What has God got to do with Sci-Fi? God is only the answer when you can't think up a sensible explanation for something. In fact, this is exactly the problem with the series finale - they obviously couldn't think up sensible explanations for the multitude of big questions that were raised throughout the series such as how Kara Thrace come back from the dead in a brand new viper, how her old viper and charred body ended up on Earth 2, why Baltar has an imaginary 6 in his head, why 6 has an imaginary Baltar in her head, etc. so they explain it with \angels\"" or just don't explain it at all.<br /><br />The plot of the last 2 episodes had holes big enough to fly a Basestar through. For example, why does Galactica and its crew go on a suicide mission to rescue one girl (Hera), particularly after Adama said there was no way he'd attempt a rescue? Because they found out the location of the Cylon base? That's not a good reason to sacrifice the crew's lives. And how did Anders know the location? And what was the point of the flashbacks to the major characters' lives before the war? It's like they forgot to do it earlier so they threw something in at the last moment.<br /><br />The people who wrote the last two episodes could not have been the same writers who created what has been so far a sensational series. Feels like the script writing was take over by evangelical Christians on a mission to spread 'The Word'. Forget trying to tie up the loose ends in the plot, the important message the writers wanted to get across is: don't put your faith in technology as it will lead to your destruction; God is your ultimate salvation (tough luck if you have an illness that needs medical treatment).<br /><br />Imagine in the final movie of the Star Wars series they tell you there is no \""force\""... instead, a Jedi actually gets his power from Jesus. Then they fly their spaceships into the nearest star and go live in the forest with the Ewoks. Would this be a good ending? No it frakken' wouldn't."""
11532_8,1,"Well, this was one of those films I caught on the off-chance, and it was good enough for me to record when it showed up next time... If, like myself, you enjoy many 80's horror flicks that branched out a little from the norm (i.e. not just another glut of generic sequels) then I think you may enjoy this. When the bad guy eventually turns up in person, he was definitely not what I expected to see! All in all, I wouldn't go out of your way for this one, but if you like the genre, then watch it if it comes up and you have an hour and a half to kill, I guess. I'd give it 6.5 out of 10."
2097_9,1,"This movie has been poorly received and badly reviewed. The book by Rebecca West was written in 1918, soon after WWI, when shell shock and trauma-induced amnesia were not clichés, as the reviewers call it many books and movies later. It is difficult to go back in time and live, as the characters lived, the realities of the time: the war and the horror of the experience of the first war to use lethal gas, the British class system the wife thought all-important, the hopeless spinster, and the lover from the past still seen with the eyes of love being as young and as beautiful as she was 20 years ago.<br /><br />Alan Bates as the amnesiac soldier who \will die\"" if he isn't allowed to see Margaret, the girl of his youthful dreams, builds on the devotion his character showed in \""Far From the Madding Crowd\"". Having seen that performance, it is possible to sense his strong romantic attachment to the girl who didn't live up to the family's and society's expectations. Margaret says, \""We quarreled, and as you rowed away, you turned your face away from me.\"" So we know that the breakup was something that he instigated, that it brought him shame, but that he forgot the shame in his memory of his time with Margaret. I haven't seen all his films, but in the ones I've seen, he imparts a strong masculinity, which shines through even in this role as the disabled soldier.<br /><br />I didn't even recognize Ann-Margaret at first and feel that her performance has been underrated. Not having read the book, I wondered whether the child who died was the result of acting on a borderline incestuous feeling between Jenny and Chris, though Jenny does state that she \""is a cousin\"". The way Kitty keeps Jenny in the nursery in the hair-drying scene, the fact that Kitty says she always dries her hair in that room seems more a way for Kitty to keep the coals of anger hot than the orientation of the room to the sun, or sentiment about a lost child, and the statement she made that she wished Chris hadn't felt it necessary to preserve the room exactly as it was when the child was alive made her seem uncaring toward the memory of the child. Also, Jenny is shown as living in the house in a subservient role, as high society would have done to a fallen member at the time.<br /><br />Having recently been the recipient of the intense fantasy of a lover (non-sexualin keeping with the mores of the time) from 50 years ago, I couldrelate to Margaret's and her husband's dilemma. I, too, was cast aside because I wasn't good enough for his family, and upon his rediscovery of me via the internet, I was burdened with helping him deal with his still very horrifying Vietnam experiences and a marriage to a woman above his class whom he didn't believe he loved. My husband, like Margaret's was very understanding, but the strain was very real. The lover was finally able to reconcile his real-life situation with his fantasy of loving only me.<br /><br />I thought that it was a good decision to show very little of the reliving of the war experience that was happening in Chris's mind. I thought of \""Mrs. Dalloway\"" with the WWI soldier who acts out very violent memories and commits suicide versus Chris's joy in his fantasy of Margaret. In contrast, the actiona of the soldier in \""Mrs. Dalloway\"" seems overwrought.<br /><br />Showing that the psychiatrist understood very little of what was happening to Chris underlines what a major problem the whole group faced. Everyone seems to get their life back, but was it the right choice?"""
312_2,0,"If you've ever seen this movie, you'd know that it! If you haven't, and want to see a classic BAD movie, I suggest you see this movie, because it ranks right down with the worst. So, if you're REALLY bored, go rent it. If you want to know what it's like, here's my little summary: Adam Sandler is hired to work on a giant cruise ship with some Ms Universe models and five other people. Adam doesn't like how one passenger is getting all the babes, and he tries to take over with the cheezy jokes. BUT WAIT! It only gets worse! You'll have to rent the movie yourself to see how bad it truly is."
6284_4,0,"I liked the initial premise to this film which is what led me to hunt it out but the problem I quickly found is that one pretty much knows what's going to happen within the first 20-30 minutes ( the doubles will come from behind the mirror and take over everybody).<br /><br />There is no real twist (which is fine) , but the final reveal doesn't make a great deal of sense either (how can she be racked with uncertainty and fear for the whole film, if she's an evil id from beyond the mirror?).<br /><br />Admittedly the scenes 'beyond the mirror' were chilling when they first appeared and the blonde's murder is also effectively creepy, but ultimately alas this seems to be a film in search of a story or a more engaging script, piling atmosphere upon atmosphere and over the top scary sound design for 80-90 minutes does not really cut it, in fact it gets quite dull."
252_9,1,"The performances were superb, the costumes delivered a unique feeling for the period and being a Victorian Living Historian, I was impressed with the accuracy of weaponry and attention to detail.<br /><br />I wouldn't say you need any knowledge of the Kelly saga to stay with the flow of this movie but to comprehend the happenings and attitudes of the time you will require a bit of basic historical knowledge. Do not expect, as some rather silly people do, any of the characters to have the Auzzie accent as we know it, it was, at that time, a country during infancy.<br /><br />OK, the story had some elements of fiction but these are required for a wider following of the film. Gregor Jordan said in the extra feature on the DVD that he wanted his movie to 'inspire an interest', and that is exactly what happened with me so this movie gets the thumbs up here.<br /><br />See it and you WILL NOT be sorry"
3114_1,0,"Trying to compare or represent this \swill\"" as anything \""Hitchcockian\"" is an out-n-out attempt to mislead Hitchcock fans to waste $7 on this movie... Weak acting Weak story Weak script. <br /><br />No real suspense, no thrills. You wait all through the weakness of this movie for the big payoff or even any payoff...You're left thinking, what the heck was that all about.<br /><br />And please, enough with the movement to make \""alternative lifestyles\"" HIP and politically correct!!...I can't recommend this to anyone...Did I mention how weak the acting is? Williams did a better job as Peter Pan and \""Mork\"". But those were MUCH more innocent times..........."""
8869_7,1,"In this little film we have some great characters but a very shallow plot. It is actually nice to watch because Singleton does a great job at presenting the esoteric conflicts and the interpersonal relationships. This makes the viewer forget the nonexistent realism that this movie supposedly is for. In fact what we have here is all the possible cliches and stereotypes put on celluloid in a rate higher than that of a soap. Definitely not a deep movie (even if it wants to be), but better than an average college movie."
11623_8,1,"(You'll know what I mean after you've seen Red Eye...) <br /><br />Overall, Red Eye was a better-than-expected thriller. It gets off to a slow start, and slowly builds. But by the time it was over, it's a thumper! <br /><br />It's hard to exactly define what makes this thriller as... thrilling as I found it. Except that, simply put, the director did a creditable job of pulling you into the action of what would otherwise have been a run-of-the-mill plot. I rather tended to forget I was watching a movie. That says a lot.<br /><br />Other factors, I think, are the \closeness\"" of victim and bad guy... and that over time, you begin to really relate to the victim. A scant 8 out of 10, more like a 7.5... but that's pretty good!"""
12365_1,0,"I think this piece of garbage is the best proof that good ideas can be destroyed, why all the American animators thinks that the kids this days wants stupid GI JOE versions of good stories??? the Looney Tunes are some of the most beloved characters in history, but they weren't created to be Xtreme, i mean come on!!! Tiny Toons was a great example of how an old idea can be updated without loosing it's original charm, but this piece of garbage is just an example of stupid corporate decisions that only wants to create a cheap idiotic show that kids will love because hey!!! kids loves superheroes right??? the whole show is only a waste of time in which we see the new versions of the Looney Tunes but this time in superhero form, this doesn't sound too bad but the problem is that this show tries too hard to copy series like batman the animated series, or the new justice league, the result??? bad copies of flash (the road runner) or superman (who else??? bugs bunny) the problem is that Looney Tunes weren't meant to be dramatic, the were supposed to be funny!!!! as i said before this series sucks, and many people wonders why anime is taking all over the world??? this show tries to be dramatic and action packed, but that's something that few series and anime are able to do, if you want to see a good upgrade of an old show watch Tiny Toons, that's an example that it's possible to bring back to life old characters, but with a good story and respecting the original roots. too bad that show is already dead, another corporate wise decision i suppose."
4426_1,0,<br /><br />I watched this movie just a little while ago and I found that this movie was terrible! It moved very slowly and was hardly entertaining!<br /><br />Sorry for all those that liked it.... this is only my opinion!
8953_1,0,"I saw this movie literally directly after finishing the book, and maybe that was a neutral idea or a very stupid one. I think it was the latter. First of all, it was inaccurate in many small, yet important details. One of the first things I noticed was, during Winston's day to day life in his work, his conversations, eating in the cafeteria, etc. he feels free to look unhappy and make suggestive glances at people without immense fear. One of the most important parts of the book, was that even in small activities it was virtually impossible to safely show even a hint of his true emotions on his face AT ANY MOMENT. This is also shown in the scenes on the streets of the proletarions. In the book Winston knew that this was a huge risk to wander around there and was skeptical and frightened at every trip. While in the movie, he does it so often and without fear, that you lose the important feeling of heavy surveillance and risk right off the bat.<br /><br />Other minor inaccuracies included Winston hiding his diary in the wall, yes a very small change, but it begs the question, what's the point? There was also the most annoying thing a director can do with a book, and that is morphing characters.<br /><br /> The large inaccuracies were far more disturbing, however. First of all, one of the important pieces of the book is that Big Brother is a government based on an intelligent, yet crude philosophy. In the movie, they skip that and go straight to making you think that the government is run by Hitler with technology. Which is true, in a sense, when directed with its facism, but if that's all you get out of Big Brother, you really missed the point of the book. The terrifying thing about Big Brother is that, in a way, it has some points behind its philosophy. When O'Brien is picking at Winstons mind in the Ministry of Love, he is LISTENING to everything Winston says against Big Brother. The fact that he listens, and advances forward in his philosophy, is in effect what is most creepy and intriguing. In the end, (careful SPOILER ahead) when Winston says he loves Big Brother, the terrifying thing is that you are not sure whether it was souly the beating and torture that caused this, or the actual power behind the philosophy. I am in no way saying that the Big Brother's philosophy has points that appeal to me, but its intelligence and depth is what makes this book incredibly disturbing.<br /><br /> Also, how could anyone feel any connection between Julia and Winston in the film? It was awful, no connection whatsoever.<br /><br /> And where was O'Brien before he gave Winston his address? One of the things that carried the book was Winstons thoughts about O'Brien BEFORE he made contact with him. In the movie, they just jump the gun.<br /><br /> But that about sums up why this movie was a terrible adaption: because its impossible NOT to jump the gun and morph characters in less than two hours. How could anyone think this movie was watchable if it was under two hours? At the very least, the movie demands 3 hours to be able to capture some of the important moods and connections. Anything less is just pointless.<br /><br />If you loved the book, and I mean TRULY adored it, you will not approve of this movie, and chances are, you already knew you wouldn't. Because the book is unfilmable, and this movie just proves how impossible it is cram something decent into a small reel of film.<br /><br />Two stars out of ten"
